N,rep,beta
10000,76,1.4595850286171272
10000,77,0.2426371515893282
10000,78,0.17675729703197884
10000,79,0.5522557405113941
10000,80,0.02157659948201594
10000,81,1.6050863531211217
10000,82,0.6724251535806
10000,83,0.041201562910177354
10000,84,-0.025511003272868264
10000,85,0.38838880839863055
10000,86,0.9011159472136653
10000,87,0.06111669489282833
10000,88,0.1725536327053118
10000,89,0.13242353553000036
10000,90,0.889139386921872
10000,91,0.2657108304023044
10000,92,-0.3843392867879867
10000,93,0.526039797694338
10000,94,0.025456027595385778
10000,95,-0.6295268153607324
10000,96,-0.32093609822311114
10000,97,-0.44040255530845407
10000,98,0.47680177090186404
10000,99,0.4328993677710782
10000,100,-0.5581806011601819
10000,101,1.3697922971369623
10000,102,0.054850577168795565
10000,103,-0.7183205217034014
10000,104,0.2162349452687147
10000,105,-0.36655439351744556
10000,106,-0.7780316321951638
10000,107,0.12402196591423341
10000,108,-0.5247691452098265
10000,109,-0.8784613699796036
10000,110,0.0984078022511308
10000,111,0.03452832992640078
10000,112,0.6454979003525207
10000,113,-0.5032261714248655
10000,114,0.5990687482889339
10000,115,0.17034560469336205
10000,116,0.251094258019371
10000,117,0.17135739727051896
10000,118,-0.19398539565742148
10000,119,-0.8832152062644156
10000,120,0.9006013690287544
10000,121,-0.14511371268332654
10000,122,-0.9483405341712746
10000,123,0.8665198867006154
10000,124,-0.18295785868270234
10000,125,0.5010562047406172
10000,126,0.9737778605180862
10000,127,-1.3395327362708007
10000,128,0.9637905574559062
10000,129,0.07592555242477904
10000,130,0.6853323313276731
10000,131,-0.22885281434980115
10000,132,-0.7930670238905463
10000,133,0.8357003737382376
10000,134,0.6188687976758993
10000,135,0.37891275255669743
10000,136,-0.5043215786151
10000,137,0.9060563724297352
10000,138,0.17466706486204886
10000,139,-0.6500828066237625
10000,140,-0.9338453942638243
10000,141,0.7762883163714747
10000,142,-0.18430749411476832
10000,143,-0.26884358889578813
10000,144,0.33688895666491175
10000,145,0.03256869298533248
10000,146,-0.5579500658259984
10000,147,0.12195896316024124
10000,148,0.27070584220234806
10000,149,1.128039804115603
10000,150,-0.8420763353635993
10000,151,0.29360238312538905
10000,152,-0.06838587313453481
10000,153,-1.0371831355999477
10000,154,0.6340058920522861
10000,155,-0.43910985116146406
10000,156,0.6119514768937186
10000,157,-0.8172638785840518
10000,158,0.6710947154376912
10000,159,-0.08262982366903956
10000,160,0.09097401211784878
10000,161,0.29695496520354386
10000,162,-0.8930434918539373
10000,163,0.07256589555478009
10000,164,-0.15175173122670713
10000,165,-0.42576122754869605
10000,166,0.013973408606850863
10000,167,-0.6711609022290979
10000,168,0.5756457173775287
10000,169,0.5662669000717
10000,170,0.1890687485190417
10000,171,1.3367777620904377
10000,172,0.018609490722176093
10000,173,-0.6594621921336346
10000,174,0.15340412722021549
10000,175,-0.18992673356871415
10000,176,0.48944460693104624
10000,177,-0.26190275577603817
10000,178,0.021355820966056947
10000,179,0.335987764610662
10000,180,0.14314032720487765
10000,181,0.5950199875844471
10000,182,-0.2998423119155172
10000,183,0.007839978282078754
10000,184,-0.34947049843905675
10000,185,-0.4894435907091504
10000,186,1.274855696339396
10000,187,0.37229218620485793
10000,188,-0.4166517230610412
10000,189,1.1446227132237785
10000,190,-0.6780556707719596
10000,191,0.2814414446720845
10000,192,0.23663448705164145
10000,193,-0.8010173774682117
10000,194,-0.9962254006378987
10000,195,0.6379921151289055
10000,196,-1.0546616956673367
10000,197,-0.24799828700253135
10000,198,-0.5955061234491825
10000,199,0.59351156455112
10000,200,-0.8571972127621698
10000,201,-1.0537690791585426
10000,202,-0.15532464323442216
10000,203,1.4551697815307794
10000,204,0.6334730077223243
10000,205,-0.03563562862224911
10000,206,0.06901625309240483
10000,207,0.23000076947375866
10000,208,1.018053312696268
10000,209,-0.1907515756996437
10000,210,0.40684024154522835
10000,211,-0.32447204475648334
10000,212,-0.4522596452765436
10000,213,-0.43386893023247025
10000,214,-0.8512608664700002
10000,215,0.5526463484038815
10000,216,-0.18406134327825835
10000,217,0.4731367715732389
10000,218,1.306290480028378
10000,219,-0.5937918335335653
10000,220,0.04322325299955393
10000,221,-0.49568909177858267
10000,222,0.10318998764526642
10000,223,-0.8988439869209526
10000,224,-0.6501692520482247
10000,225,0.31696654718035266
10000,226,0.46185886187001485
10000,227,0.550550237286005
10000,228,0.5525604700804825
10000,229,-0.43324925109365914
10000,230,0.5792863851262452
10000,231,-0.4315537092823077
10000,232,0.3331057060133489
10000,233,0.8811637247907421
10000,234,0.4829324052763665
10000,235,-1.079705121125828
10000,236,0.3612860372994784
10000,237,1.4733076622418597
10000,238,-0.13536035126817253
10000,239,-0.9194642847559065
10000,240,2.8505009184724277
10000,241,-1.1559056764358722
10000,242,0.6953385617331616
10000,243,1.0878982465604874
10000,244,-0.8994735986183183
10000,245,-0.02407835795301483
10000,246,-0.8064564872337416
10000,247,-0.28161073750951715
10000,248,-0.674881129968914
10000,249,-0.3010759130049401
10000,250,0.27058446356051863
10000,251,0.22631925375456616
10000,252,0.7012728835618215
10000,253,0.2671368638083295
10000,254,-0.11220185987834944
10000,255,-0.06561345374061683
10000,256,1.9641640604109851
10000,257,-0.846682636064014
10000,258,0.019562160806470864
10000,259,-1.15356610882797
10000,260,0.49068941576658637
10000,261,0.3579410788535561
10000,262,-0.6384696431220225
10000,263,0.7323030306245004
10000,264,1.1353082348406933
10000,265,0.27666380587756756
10000,266,-0.4536898858029816
10000,267,-0.44736013762724375
10000,268,-1.1181324795911611
10000,269,-0.08114623046211479
10000,270,-0.10955398450545703
10000,271,-0.21170389730642494
10000,272,0.37649471622668035
10000,273,0.45192750614036864
10000,274,0.45740263695322647
10000,275,0.461791316379453
10000,276,1.277849359873515
10000,277,-1.5823379050446131
10000,278,-0.9606784109273937
10000,279,0.5224644709522377
10000,280,1.5910398311563974
10000,281,-0.38937604088133915
10000,282,0.11759920701576998
10000,283,1.1871220879995141
10000,284,-0.7595470957213423
10000,285,1.2162323513109232
10000,286,-0.16414258826054073
10000,287,2.19938117676753
10000,288,0.32657720849960997
10000,289,0.04354871347834768
10000,290,0.5169361729067955
10000,291,0.48428378196127575
10000,292,-0.23798058311690484
10000,293,0.9716119384434225
10000,294,1.126996469316769
10000,295,-0.5358243151472817
10000,296,-0.29714930753577745
10000,297,-0.18558629410318817
10000,298,-1.24949889981999
10000,299,-0.11810466437907738
10000,300,-0.43111797136039554
10000,301,-1.0312429949357047
10000,302,-0.30821658680353403
10000,303,-0.3584529595651544
10000,304,1.4503285140888886
10000,305,0.19509792478838334
10000,306,0.3804535925599769
10000,307,0.10966264069401328
10000,308,-0.6010284321152055
10000,309,1.2959385179446616
10000,310,-0.22900901706730797
10000,311,0.7973147479908741
10000,312,-0.8066678087067908
10000,313,0.15710855569332693
10000,314,-0.33766901718079784
10000,315,-0.1759227365016703
10000,316,0.7452066869389307
10000,317,0.08608173944681427
10000,318,-0.46761511210388335
10000,319,-0.03972141654501311
10000,320,-0.2768101571176459
10000,321,-0.543987513578955
10000,322,0.07986142376735073
10000,323,0.7880098901874244
10000,324,-0.46449679505949854
10000,325,-0.2607480821042796
10000,326,0.36061198600200106
10000,327,1.3568932133897231
10000,328,0.720702465081448
10000,329,-0.21794959279279422
10000,330,-0.09743331376869209
10000,331,-0.3505934447240395
10000,332,-0.8003911398967815
10000,333,-0.5090363662539245
10000,334,0.3947225183972543
10000,335,0.5776017327254525
10000,336,-0.10160532274997741
10000,337,0.03871043092240475
10000,338,-0.06823230733595775
10000,339,1.1635107953970403
10000,340,-0.7937349097717188
10000,341,-0.21275712130817126
10000,342,0.03152436541784566
10000,343,-1.2763076496908736
10000,344,0.1673586885904793
10000,345,0.15866928708321953
10000,346,-0.18732287317092033
10000,347,0.6673984367276468
10000,348,-0.4853561023247523
10000,349,0.037240788753415036
10000,350,-0.27480460126464573
10000,351,0.055243631692348076
10000,352,-0.927951481341424
10000,353,-0.0900074138580551
10000,354,-0.3720768283514948
10000,355,0.32818906915843865
10000,356,-0.17062225378018306
10000,357,-1.2097211775157704
10000,358,0.2650872581267235
10000,359,-0.4163789024418739
10000,360,0.2869218269155568
10000,361,-0.2151075799004018
10000,362,-0.5130957363566057
10000,363,-0.5166985495421271
10000,364,0.4417876845139864
10000,365,-0.8879287452965775
10000,366,0.3770467666396711
10000,367,-0.2849707474094222
10000,368,-0.06685400561494512
10000,369,0.20030296669002715
10000,370,0.7304505678207656
10000,371,-0.01623106845958451
10000,372,0.4532655780669596
10000,373,0.37715597321721805
10000,374,0.03661253008245856
10000,375,0.9326400231741644
10000,376,0.08360401844149468
10000,377,1.346490555997714
10000,378,-0.2625354422773563
10000,379,0.21963683505834278
10000,380,-1.0144218187286025
10000,381,-0.3944531908478941
10000,382,0.08598892041256442
10000,383,-0.5553348468523838
10000,384,0.051623319369518625
10000,385,0.09327127982610876
10000,386,0.4374759541601781
10000,387,-0.6991365954410667
10000,388,0.9289530460424652
10000,389,-0.1664443933370065
10000,390,0.3703013550592749
10000,391,0.8184573847968512
10000,392,-1.0319911037055438
10000,393,-0.3908279087404597
10000,394,0.7640263092941997
10000,395,0.5784667192985739
10000,396,-0.7237936308294618
10000,397,-0.07238322542518875
10000,398,0.5706708255178394
10000,399,0.16492150170973197
10000,400,0.6992479075354201
10000,401,0.6401096475006777
10000,402,-0.32687140305303275
10000,403,0.6687072999003226
10000,404,-0.3546529527718095
10000,405,-0.05384452479481265
10000,406,0.3855532903623886
10000,407,0.5359121892355431
10000,408,0.7140375495354497
10000,409,0.0424997176760342
10000,410,0.011786194591711251
10000,411,-0.11247632980377795
10000,412,-0.06131097803109305
10000,413,-0.23035957041878577
10000,414,-0.5109629595382702
10000,415,0.7941770012414047
10000,416,-0.7698099399997004
10000,417,-0.44009323898794817
10000,418,-0.15749675060048376
10000,419,0.08094209610740727
10000,420,0.14266395565258982
10000,421,-0.6654799262297451
10000,422,-0.10112229118717193
10000,423,0.13879203327870737
10000,424,-0.0785955544549103
10000,425,-0.04839204416682163
10000,426,-0.6911940803031841
10000,427,-0.8654407883131803
10000,428,0.01607483706765755
10000,429,0.059744375924409183
10000,430,0.24456478603321777
10000,431,-1.401998960256695
10000,432,0.23750901866811566
10000,433,0.7939052203241996
10000,434,-0.5686951229504811
10000,435,0.22233577265562468
10000,436,0.9965739408692192
10000,437,-0.6739368530342299
10000,438,-0.18063024630650867
10000,439,-0.7280249048413028
10000,440,0.12357383027114309
10000,441,0.3228915890697217
10000,442,0.4709629915603712
10000,443,1.0084587409371217
10000,444,0.5259626963981576
10000,445,0.027423503312238584
10000,446,-0.15459239385824255
10000,447,0.3970445085159935
10000,448,0.6091297932633041
10000,449,0.18354241280253658
10000,450,0.41692677373400644
10000,451,-0.27746936194538757
10000,452,1.3469948794148774
10000,453,0.5463217870385365
10000,454,0.1319867245881864
10000,455,-0.47108239741634733
10000,456,-1.6078820467751611
10000,457,-0.40268284313505154
10000,458,-0.4273840625875536
10000,459,-0.4484612291513299
10000,460,-0.8386903838979756
10000,461,-0.17180757823145085
10000,462,0.10122726848415924
10000,463,-0.3424511020033264
10000,464,0.9342125354638763
10000,465,-0.32132230315692945
10000,466,1.263736809227818
10000,467,0.40540928059345843
10000,468,1.1603149488140758
10000,469,-0.9120535536152208
10000,470,-0.6205484166751227
10000,471,0.15530674729563168
10000,472,-0.2400752417442453
10000,473,1.6859283553256152
10000,474,-0.5405859218399656
10000,475,0.1299702124426356
10000,476,0.173412824856515
10000,477,-0.4812147008369013
10000,478,-0.476628588679018
10000,479,-0.13853026218278683
10000,480,0.5416482364921958
10000,481,-1.0464974535243727
10000,482,-0.17916414742164838
10000,483,-0.37561032971537517
10000,484,0.5634934093615251
10000,485,-0.3459326142536977
10000,486,0.2503081277694599
10000,487,-0.2594194763361741
10000,488,-0.44924696033092176
10000,489,-0.27247777928124944
10000,490,-1.3464440633544668
10000,491,0.3950561103749346
10000,492,0.029307501161372096
10000,493,1.9002582050941708
10000,494,-0.2975231563088962
10000,495,0.8576350131481673
10000,496,0.004170683543767522
10000,497,1.3158962173241155
10000,498,0.5933536843747313
10000,499,0.1458919571782718
10000,500,0.6113526032113813
10000,501,0.2565623371921317
10000,502,-0.9301620116582652
10000,503,-0.10992005705210554
10000,504,-0.17474981284248525
10000,505,-0.1008899774717535
10000,506,0.7226242503067469
10000,507,0.6724010802038556
10000,508,0.19756165346457868
10000,509,0.6762842037060515
10000,510,0.10540481453900401
10000,511,-0.6644953102763203
10000,512,0.006949138677438022
10000,513,-0.10539650886206359
10000,514,0.5683431432142181
10000,515,0.04467036432315212
10000,516,1.2655410414352752
10000,517,-0.5395583949627671
10000,518,1.1786144029614045
10000,519,-0.5354155024662958
10000,520,-0.050072730325373016
10000,521,0.48153140804818256
10000,522,0.8795214068072478
10000,523,0.9740087110146013
10000,524,0.17391900883453776
10000,525,-0.47959056541095463
10000,526,-0.6885433819715437
10000,527,1.466587850866683
10000,528,1.4619769318645384
10000,529,0.06299282895146635
10000,530,-0.15667114994538855
10000,531,0.6637644021068461
10000,532,-0.42052651214327763
10000,533,-1.3794825685835006
10000,534,-0.10425909779678985
10000,535,0.04750176565909747
10000,536,-0.21588570020776388
10000,537,1.1786683710401884
10000,538,-1.7089706723324953
10000,539,-0.21066171462866753
10000,540,0.7279566650837245
10000,541,-0.035804367427024426
10000,542,-0.19217042084321595
10000,543,0.28970788690670474
10000,544,0.49058980358991505
10000,545,0.38948572012611443
10000,546,-0.782121869117379
10000,547,0.811979203737814
10000,548,-0.6203488981557492
10000,549,-1.5721892946345843
10000,550,-0.36953811453996915
10000,551,1.0125568357729484
10000,552,-1.1760110455517396
10000,553,0.2719247549582822
10000,554,-0.13976998557873954
10000,555,0.7425396411856879
10000,556,0.6320213925770668
10000,557,-0.5968037266091626
10000,558,-0.1304333315916621
10000,559,0.08182546063581607
10000,560,-0.5364659856801497
10000,561,-0.39810617141319476
10000,562,0.01875048732570207
10000,563,0.7801129925336184
10000,564,-0.6943563403359297
10000,565,-2.183544394967821
10000,566,-0.06341600279400231
10000,567,-0.6078895614754924
10000,568,-0.33673890875079204
10000,569,-0.08418642937622865
10000,570,0.5049935882888691
10000,571,-0.40764454482867135
10000,572,0.88415999716006
10000,573,0.2208461792149532
10000,574,0.534282706730073
10000,575,0.177590690409577
10000,576,-0.3665942250332717
10000,577,-0.31728438661417646
10000,578,0.8640995404389342
10000,579,-0.7585580631110588
10000,580,-0.8847945986341649
10000,581,-0.27799764675015176
10000,582,-0.12138086772145669
10000,583,-0.3900517596823844
10000,584,-0.8191042482291754
10000,585,0.11885190944980123
10000,586,0.7556136878532338
10000,587,0.5965810501170347
10000,588,1.1605931366744697
10000,589,0.24638918444433353
10000,590,-0.20463009482330227
10000,591,1.873342736814481
10000,592,-0.6964583005584049
10000,593,0.8525460132319949
10000,594,0.22667593496793734
10000,595,0.6011945382842611
10000,596,-0.17599979128511314
10000,597,0.004565287577497978
10000,598,0.07037451837989596
10000,599,-0.07130193343965172
10000,600,-0.655789280549176
10000,601,-0.12887919225675615
10000,602,0.6032348598054936
10000,603,0.8851999676410431
10000,604,-0.7438610748310084
10000,605,0.5867973608697071
10000,606,0.030704378384800803
10000,607,-0.4878928175421797
10000,608,-0.30106550725938835
10000,609,-0.6534277230491903
10000,610,-0.2870729963480999
10000,611,-0.8447176932598233
10000,612,0.16888354067928094
10000,613,0.4606325380745703
10000,614,-0.3319897134746455
10000,615,-1.3006659005711616
10000,616,-0.21937355913989828
10000,617,0.3635163377319932
10000,618,0.17198574221608443
10000,619,0.05974714339073012
10000,620,0.47870451776651085
10000,621,-0.3418502919079681
10000,622,-0.4022742269161863
10000,623,-0.6511927930531286
10000,624,0.4517527817328197
10000,625,-0.6433176041417984
10000,626,-0.4017610069803019
10000,627,0.6268703107301816
10000,628,-0.8974089855375499
10000,629,0.09115567345701427
10000,630,0.40185692452297295
10000,631,-0.39693963826063106
10000,632,-0.006481935586170337
10000,633,0.6595124811754457
10000,634,0.3195861424389635
10000,635,0.09770397120748082
10000,636,0.23364879116061443
10000,637,1.1414438951846668
10000,638,0.7382929395516801
10000,639,-0.0502932675496976
10000,640,0.604767635663877
10000,641,0.19186312718025658
10000,642,0.004740914983647838
10000,643,0.3482491569907856
10000,644,0.23191608107363035
10000,645,1.2953720104856858
10000,646,0.24026451812123598
10000,647,0.5276086064981691
10000,648,0.041041564872341584
10000,649,-0.4642019990005028
10000,650,0.4077270354537261
10000,651,0.11779579808414797
10000,652,-0.04295542596090815
10000,653,-1.583897639657075
10000,654,0.8421016187951011
10000,655,-0.6133140379373582
10000,656,-0.3899499228727977
10000,657,-0.20205785595144268
10000,658,0.2459670704600967
10000,659,-1.1094896790292952
10000,660,1.064549751837853
10000,661,-0.9859325547208823
10000,662,-0.7170698552941189
10000,663,0.7390870679384661
10000,664,-0.24650845191971846
10000,665,0.49159167888120736
10000,666,-0.37782201869181
10000,667,-0.4030662917392948
10000,668,0.13580966667178926
10000,669,-0.69934049574594
10000,670,-0.026053245343007892
10000,671,0.8883222183856564
10000,672,-0.31100787613910996
10000,673,-0.012819429895162736
10000,674,-0.13941704903741511
10000,675,-0.15677949725074156
10000,676,-0.43918401615458785
10000,677,0.6054098417088442
10000,678,1.0020963571660155
10000,679,-0.3660249547509015
10000,680,0.028582276592984877
10000,681,0.11437317305334697
10000,682,0.2202661125397719
10000,683,0.20806149637443402
10000,684,-0.3726087734274653
10000,685,-0.15549930418968388
10000,686,0.4205692078033408
10000,687,-0.5691807212699284
10000,688,-0.0496021667876939
10000,689,-0.08581198851220313
10000,690,-1.0935967175505357
10000,691,-0.16259480930673428
10000,692,-0.11488085119036472
10000,693,0.4350449530013722
10000,694,-2.1149664627663034
10000,695,-0.08953209729766287
10000,696,-0.06840834172302027
10000,697,0.5987643788385949
10000,698,0.2548267546182046
10000,699,-0.47601267952240456
10000,700,-0.5336510134904034
10000,701,-0.6640800829974903
10000,702,0.7378720897399862
10000,703,-0.28285337793496645
10000,704,0.47145810938524263
10000,705,-0.021135108800092114
10000,706,1.2051649852659836
10000,707,-0.6669301080479635
10000,708,-0.32326949092228396
10000,709,0.8887777063895616
10000,710,-0.32713357756148775
10000,711,-0.10129799421622256
10000,712,-0.868675491109565
10000,713,-0.22552475504925334
10000,714,-0.8652044000262893
10000,715,0.015308109484022057
10000,716,0.20524064011105458
10000,717,-0.3836243043066119
10000,718,-1.0255782166460359
10000,719,-0.07415101060612751
10000,720,-0.5250099992872487
10000,721,-0.3135430339262389
10000,722,-0.9711128756444131
10000,723,0.5740809524664882
10000,724,-0.21527013038504214
10000,725,0.3440944560920258
10000,726,-0.3174974964412531
10000,727,-0.685568550394872
10000,728,0.7765868229148781
10000,729,-0.17712099378402893
10000,730,0.23825278117110954
10000,731,-0.5025739745504377
10000,732,-1.2152794364813693
10000,733,0.40106092530923687
10000,734,0.5987314533207528
10000,735,-0.356098140076914
10000,736,-0.23040902587162573
10000,737,-0.7228598561145309
10000,738,0.20175924065690937
10000,739,0.6683009528289303
10000,740,0.27693864323999395
10000,741,-0.5321304435828031
10000,742,0.43444583802800135
10000,743,-0.16301464710161173
10000,744,-0.6458775822764031
10000,745,0.6292301779356916
10000,746,0.14599399302567273
10000,747,-0.35939359283633887
10000,748,-0.37118684791609236
10000,749,0.12469746228626134
10000,750,-0.6709131232825043
10000,751,0.3534017477541386
10000,752,0.06478014118024988
10000,753,0.13415636087736807
10000,754,-1.5895254519832833
10000,755,-0.6347906466461678
10000,756,-0.7178126143434069
10000,757,-0.08939011374068535
10000,758,-0.7738085746067271
10000,759,1.3492206801757423
10000,760,-0.22033539407461436
10000,761,0.9849549515537804
10000,762,0.01981902992116794
10000,763,-0.15643978814821155
10000,764,-0.35763599126950846
10000,765,0.08811048340252549
10000,766,-0.7107919481860383
10000,767,-0.1487924569685049
10000,768,-0.2638681886087141
10000,769,-0.12441343119181622
10000,770,-0.5780061857559922
10000,771,0.05290659195281166
10000,772,1.1449178632342716
10000,773,0.3146817086121108
10000,774,0.4203103501597972
10000,775,0.10777726643813089
10000,776,-0.006778500596589463
10000,777,0.1549329083797218
10000,778,0.8579317628142289
10000,779,-0.4113559226998065
10000,780,0.022101269891636275
10000,781,-0.399831508867084
10000,782,-0.3834142999142419
10000,783,-0.05177157076515052
10000,784,-0.015690223147957323
10000,785,-0.12882610058269203
10000,786,-0.7478168391878558
10000,787,0.33237570985608467
10000,788,-0.6554470212383067
10000,789,-0.20341881834703884
10000,790,1.2546365902894114
10000,791,0.8069929329624447
10000,792,-2.2595342073764977
10000,793,-0.900218935611878
10000,794,0.5633708826563749
10000,795,0.3668567640314005
10000,796,0.13746157435499654
10000,797,0.6646755594090755
10000,798,-0.3459067613195467
10000,799,0.4235592022074334
10000,800,-0.44686981096155937
10000,801,1.1020885157785547
10000,802,0.3924594808967218
10000,803,-0.1429207855694147
10000,804,-0.5077802677077702
10000,805,0.4171658315903863
10000,806,-0.15775471476080427
10000,807,-1.5274237826159618
10000,808,-0.5522818943480275
10000,809,-1.7382224277642073
10000,810,-0.23693661014990974
10000,811,0.5404321001738277
10000,812,0.54747262449508
10000,813,0.3008615901905973
10000,814,-0.359049843880749
10000,815,-0.10534198901233076
10000,816,-0.2088652617625864
10000,817,-0.6465112727788719
10000,818,-0.05475291869937412
10000,819,-0.19744809157904572
10000,820,-0.5867025408760089
10000,821,0.10401843375907839
10000,822,-0.24885043208780658
10000,823,-0.7556085431262423
10000,824,-0.7364610877556068
10000,825,1.1713705447561993
10000,826,-0.7018173903109628
10000,827,0.9918966482874729
10000,828,-1.2319254449476156
10000,829,-1.2880167962788325
10000,830,0.045921318868916275
10000,831,-0.4676442000906018
10000,832,-1.4746562526475677
10000,833,0.5932387361756841
10000,834,0.35337710960342794
10000,835,-0.005430245970249859
10000,836,1.0463013794049727
10000,837,-0.1591834122339954
10000,838,0.7073433464471345
10000,839,0.20644782911629964
10000,840,-0.6050300925416012
10000,841,-0.28453248273469733
10000,842,-0.1063643784609769
10000,843,0.23945724004887076
10000,844,-0.3243742522100944
10000,845,0.781787988822795
10000,846,-0.2858734295486627
10000,847,-0.3738569917410643
10000,848,0.43500501861844726
10000,849,-0.028958148325627337
10000,850,0.40104112257886676
10000,851,-0.8141568272976187
10000,852,0.36259006714177794
10000,853,0.7568397254597248
10000,854,-0.22913053084365623
10000,855,-0.9298429391916543
10000,856,0.5116592654385729
10000,857,0.13782621139034756
10000,858,-0.5988456613968849
10000,859,0.882451852935092
10000,860,1.8777064457601884
10000,861,-0.5774219138899376
10000,862,-0.03039418003917657
10000,863,0.113455221455283
10000,864,-0.5493100788501066
10000,865,0.059141122913774
10000,866,-0.6638647579847105
10000,867,0.34239961211104064
10000,868,0.1440739264103901
10000,869,0.13599390592683167
10000,870,0.2944049775782914
10000,871,-0.08497576923107798
10000,872,-0.046234397793453674
10000,873,-0.10935922936374283
10000,874,-0.0944221806613129
10000,875,0.21814081685846953
10000,876,0.4555050767463306
10000,877,0.2679980966150205
10000,878,1.0151467760308988
10000,879,-0.5751669835749244
10000,880,0.1870530670561078
10000,881,1.3398256725876942
10000,882,0.9174378635061042
10000,883,0.424614375571618
10000,884,0.2565833931233487
10000,885,-0.09422060100087801
10000,886,-0.527689685022056
10000,887,0.18309322638961853
10000,888,-0.6051300761519336
10000,889,0.10271618537354579
10000,890,-0.404089392247077
10000,891,-0.12063494407544245
10000,892,0.46793583732947347
10000,893,0.20700470879238522
10000,894,-0.0010697886770604764
10000,895,-0.3066259967814286
10000,896,-0.09638932894285247
10000,897,-0.1368576482837724
10000,898,-0.2567537036223834
10000,899,0.9517381667301898
10000,900,-0.1733102424911966
10000,901,0.5906496753632511
10000,902,-0.4994982479815785
10000,903,-0.20697987752920355
10000,904,0.7242105499030701
10000,905,-0.6208749453752804
10000,906,0.5683711714764
10000,907,0.2814328153423227
10000,908,-0.5386765665643898
10000,909,-0.6693206903629838
10000,910,-0.7181504066617634
10000,911,-0.0922523555910058
10000,912,-1.5881999988178368
10000,913,0.7862693209625587
10000,914,-0.5193176186149405
10000,915,0.5617177609953895
10000,916,0.25046196921944475
10000,917,-0.11900811771403028
10000,918,-0.05404175977829786
10000,919,-0.736997957641006
10000,920,0.5034369756085815
10000,921,-0.2512269533036055
10000,922,-0.13614581611980645
10000,923,-0.013774756309157445
10000,924,-0.5167013253706491
10000,925,1.0830877159080787
10000,926,-0.19743517276532366
10000,927,0.23960237205627136
10000,928,-0.19381410467138255
10000,929,-0.37233306724604737
10000,930,-0.6589211049261797
10000,931,-0.4259138390967491
10000,932,-0.8502852048529873
10000,933,-0.04121913962178816
10000,934,0.01674496385005157
10000,935,0.9413078239416809
10000,936,1.4961836273912779
10000,937,-0.24574101044747845
10000,938,-0.5665420863461392
10000,939,0.1441014432198837
10000,940,-0.7944898816578874
10000,941,0.39295337789960844
10000,942,-0.3372171991494018
10000,943,0.2593858116013375
10000,944,0.6513507163459207
10000,945,0.5433858680025895
10000,946,0.2930565152626529
10000,947,0.3438254686204135
10000,948,-0.6636743210297162
10000,949,0.9227597150048946
10000,950,-0.17381887177772423
10000,951,-0.37492777469823463
10000,952,0.6838536931663475
10000,953,0.7841505418214374
10000,954,-0.59227925520365
10000,955,-0.8306540288949525
10000,956,-0.41852788882592584
10000,957,-0.16650765350815863
10000,958,0.6908353093387897
10000,959,-0.24117743121975707
10000,960,-0.3360645873565075
10000,961,0.03030432765064614
10000,962,-0.864854457164918
10000,963,0.38509351569719313
10000,964,-0.17773906809074566
10000,965,-0.07820833561217322
10000,966,0.7503605908649402
10000,967,-0.5135302349287949
10000,968,-0.28465056510349407
10000,969,0.7015261630258982
10000,970,0.06315672625265681
10000,971,0.24547365292312545
10000,972,-0.6352896911428448
10000,973,-0.11240964846449103
10000,974,-0.5169665196949713
10000,975,-0.16089928863547107
10000,976,0.35475895185411865
10000,977,-0.5105505546673637
10000,978,1.7439631694423379
10000,979,-0.2484521041435141
10000,980,-0.7212667426609611
10000,981,-0.6664210872805036
10000,982,-0.12198652486260701
10000,983,0.7401601384748394
10000,984,0.5559355248080324
10000,985,-0.9636182118897083
10000,986,0.6215325074736852
10000,987,0.47321179536185315
10000,988,0.2603382639786579
10000,989,-0.16407239216788658
10000,990,-0.43348293683860173
10000,991,-0.5064909311329799
10000,992,0.051278631978286714
10000,993,0.6212195223095017
10000,994,0.297064652653791
10000,995,-0.302516262982022
10000,996,-0.41501952819019805
10000,997,0.04327133837329962
10000,998,0.48670245870526213
10000,999,0.06440700585478994
10000,1000,-0.25575593359002924
500000,1,-0.6001585703104936
500000,2,0.05686511429477535
500000,3,0.40546010002151
500000,4,1.0814199444143469
500000,5,-0.3449704985708327
500000,6,-0.20903849545106046
500000,7,-0.23197459785670102
500000,8,0.33715536847539174
500000,9,-0.32440696073969005
500000,10,0.9852635480889869
500000,11,-0.032366112812784946
500000,12,0.45615654018307755
500000,13,0.00806428844406577
500000,14,0.7025762950729473
500000,15,0.39487067474977877
500000,16,0.13921948517425667
500000,17,0.04139786519887788
500000,18,-0.41831966416676564
500000,19,1.3669038452314148
500000,20,2.310914837073876
500000,21,0.17592398836592077
500000,22,0.6776685130204352
500000,23,0.9032748562084498
500000,24,-0.9224163229054257
500000,25,0.04085079197241127
500000,26,0.15558727561765257
500000,27,0.8371225141578126
500000,28,-0.5646445969655347
500000,29,-0.26260127781727133
500000,30,0.060963956285479265
500000,31,-0.548837404582388
500000,32,-0.04651951271197243
500000,33,0.1504397526870629
500000,34,-0.7599706392180737
500000,35,1.1747245395202108
500000,36,-0.5454180535585366
500000,37,-0.2343655673222443
500000,38,-0.11831547519639833
500000,39,0.677270554044618
500000,40,0.8993934546430462
500000,41,-0.09602150879210007
500000,42,-0.23558916408176908
500000,43,0.7160169776486659
500000,44,0.015813403581377315
